Date,Price,size,collab,retail price
2023-06-26 21:52:48+00:00,1422,11.0,1,175
2023-06-29 19:58:48+00:00,1448,10.5,1,175
2023-06-30 23:58:00+00:00,1308,9.0,1,175
2023-07-02 18:39:12+00:00,1377,8.5,1,175
2023-07-04 20:33:21+00:00,1489,9.5,1,175
2023-07-04 21:29:30+00:00,1368,10.0,1,175
2023-07-04 23:18:12+00:00,1296,8.0,1,175
2023-07-06 02:33:00+00:00,1290,11.0,1,175
2023-07-06 11:00:54+00:00,1268,10.5,1,175
2023-07-13 02:03:00+00:00,1359,10.5,1,175
2023-07-13 14:21:59+00:00,1308,9.0,1,175
2023-07-15 07:13:12+00:00,1310,11.0,1,175
2023-07-15 23:03:00+00:00,1410,10.0,1,175
2023-07-16 10:16:12+00:00,1439,9.5,1,175
2023-07-16 17:20:40+00:00,1595,8.0,1,175
2023-07-19 17:05:06+00:00,1393,10.5,1,175
2023-07-19 23:30:06+00:00,1299,8.5,1,175
2023-07-24 11:53:24+00:00,1292,11.0,1,175
2023-07-26 04:45:58+00:00,1379,9.0,1,175
2023-07-26 08:07:12+00:00,1421,10.5,1,175
2023-07-27 00:36:30+00:00,1395,10.0,1,175
2023-07-27 23:59:03+00:00,1391,9.5,1,175
2023-07-28 11:23:08+00:00,1257,8.0,1,175
2023-08-01 23:09:18+00:00,1352,10.5,1,175
2023-08-02 16:33:36+00:00,1323,11.0,1,175
2023-08-06 04:21:00+00:00,1341,8.5,1,175
2023-08-07 02:10:00+00:00,1286,10.0,1,175
2023-08-07 19:09:57+00:00,1395,9.0,1,175
2023-08-08 13:41:54+00:00,1373,9.5,1,175
2023-08-08 14:11:24+00:00,1412,10.5,1,175
2023-08-09 05:25:36+00:00,1241,8.0,1,175
2023-08-11 21:13:48+00:00,1313,11.0,1,175
2023-08-15 05:13:30+00:00,1368,10.5,1,175
2023-08-18 03:43:30+00:00,1330,10.0,1,175
2023-08-20 03:24:45+00:00,1470,9.5,1,175
2023-08-20 09:33:56+00:00,1416,9.0,1,175
2023-08-20 23:28:04+00:00,1134,8.0,1,175
2023-08-21 01:54:00+00:00,1372,11.0,1,175
2023-08-21 20:15:36+00:00,1396,10.5,1,175
2023-08-23 09:11:54+00:00,1295,8.5,1,175
2023-08-28 11:17:42+00:00,1471,10.5,1,175
2023-08-29 05:17:00+00:00,1392,10.0,1,175
2023-08-30 06:34:12+00:00,1265,11.0,1,175
2023-08-31 17:07:36+00:00,1402,9.5,1,175
2023-09-01 17:30:32+00:00,1204,8.0,1,175
2023-09-01 23:57:55+00:00,1363,9.0,1,175
2023-09-04 02:19:48+00:00,1471,10.5,1,175
2023-09-08 11:14:24+00:00,1264,11.0,1,175
2023-09-09 06:50:30+00:00,1398,10.0,1,175
2023-09-09 14:02:48+00:00,1254,8.5,1,175
2023-09-10 17:21:54+00:00,1417,10.5,1,175
2023-09-12 06:50:27+00:00,1359,9.5,1,175
2023-09-13 11:33:00+00:00,1179,8.0,1,175
2023-09-14 14:21:54+00:00,1264,9.0,1,175
2023-09-17 08:24:00+00:00,1474,10.5,1,175
2023-09-17 15:54:36+00:00,1293,11.0,1,175
2023-09-20 08:24:00+00:00,1350,10.0,1,175
2023-09-23 20:33:18+00:00,1371,9.5,1,175
2023-09-23 23:26:06+00:00,1442,10.5,1,175
2023-09-25 05:35:28+00:00,1165,8.0,1,175
2023-09-26 18:53:42+00:00,1360,8.5,1,175
2023-09-26 20:34:48+00:00,1208,11.0,1,175
2023-09-27 04:45:53+00:00,1359,9.0,1,175
2023-09-30 14:28:12+00:00,1331,10.5,1,175
2023-10-01 09:57:30+00:00,1323,10.0,1,175
2023-10-05 10:16:09+00:00,1396,9.5,1,175
2023-10-06 01:15:00+00:00,1337,11.0,1,175
2023-10-06 23:37:56+00:00,1129,8.0,1,175
2023-10-07 05:30:18+00:00,1285,10.5,1,175
2023-10-09 19:09:52+00:00,1228,9.0,1,175
2023-10-12 11:31:00+00:00,1221,10.0,1,175
2023-10-13 20:32:24+00:00,1171,10.5,1,175
2023-10-13 23:44:36+00:00,1361,8.5,1,175
2023-10-15 05:55:12+00:00,1260,11.0,1,175
2023-10-16 23:59:00+00:00,1377,9.5,1,175
2023-10-18 17:40:24+00:00,1135,8.0,1,175
2023-10-20 11:34:30+00:00,1282,10.5,1,175
2023-10-22 09:33:51+00:00,1211,9.0,1,175
2023-10-23 13:04:30+00:00,1270,10.0,1,175
2023-10-24 10:35:24+00:00,1211,11.0,1,175
2023-10-27 02:36:36+00:00,1282,10.5,1,175
2023-10-28 13:41:51+00:00,1297,9.5,1,175
2023-10-30 11:42:52+00:00,1210,8.0,1,175
2023-10-31 04:35:30+00:00,1186,8.5,1,175
2023-11-02 15:15:36+00:00,1313,11.0,1,175
2023-11-02 17:38:42+00:00,1270,10.5,1,175
2023-11-03 14:38:00+00:00,1244,10.0,1,175
2023-11-03 23:57:50+00:00,1295,9.0,1,175
2023-11-09 03:24:42+00:00,1361,9.5,1,175
2023-11-09 08:40:48+00:00,1457,10.5,1,175
2023-11-11 05:45:20+00:00,1180,8.0,1,175
2023-11-11 19:55:48+00:00,1289,11.0,1,175
2023-11-14 16:11:30+00:00,1297,10.0,1,175
2023-11-15 23:42:54+00:00,1260,10.5,1,175
2023-11-16 14:21:49+00:00,1298,9.0,1,175
2023-11-17 09:26:24+00:00,1243,8.5,1,175
2023-11-20 17:07:33+00:00,1331,9.5,1,175
2023-11-21 00:36:00+00:00,1290,11.0,1,175
2023-11-22 14:45:00+00:00,1239,10.5,1,175
2023-11-22 23:47:48+00:00,1136,8.0,1,175
2023-11-25 17:45:00+00:00,1332,10.0,1,175
2023-11-29 04:45:48+00:00,1327,9.0,1,175
2023-11-29 05:47:06+00:00,1211,10.5,1,175
2023-11-30 05:16:12+00:00,1312,11.0,1,175
2023-12-02 06:50:24+00:00,1556,9.5,1,175
2023-12-04 14:17:18+00:00,1399,8.5,1,175
2023-12-04 17:50:16+00:00,1204,8.0,1,175
2023-12-05 20:49:12+00:00,1210,10.5,1,175
2023-12-06 19:18:30+00:00,1135,10.0,1,175
2023-12-09 09:56:24+00:00,1334,11.0,1,175
2023-12-11 19:09:47+00:00,1233,9.0,1,175
2023-12-12 11:51:18+00:00,1123,10.5,1,175
2023-12-13 20:33:15+00:00,1278,9.5,1,175
2023-12-16 11:52:44+00:00,1138,8.0,1,175
2023-12-17 20:52:00+00:00,1248,10.0,1,175
2023-12-18 14:36:36+00:00,1324,11.0,1,175
2023-12-19 02:53:24+00:00,1208,10.5,1,175
2023-12-21 19:08:12+00:00,1271,8.5,1,175
2023-12-24 09:33:46+00:00,1381,9.0,1,175
2023-12-25 10:16:06+00:00,1372,9.5,1,175
2023-12-25 17:55:30+00:00,1315,10.5,1,175
2023-12-27 19:16:48+00:00,1332,11.0,1,175
2023-12-28 05:55:12+00:00,1299,8.0,1,175
2023-12-28 22:25:30+00:00,1280,10.0,1,175
2024-01-01 08:57:36+00:00,1211,10.5,1,175
